1429,1429,3154,260,3307,1181,7332
1430,1430,2951,9433,4430,3156,5093
1431,1431,1635,1265,9011,7795,6101
1432,1432,3608,9887,1229,5429,3246
1433,1433,1889,8441,9376,6561,8938
1434,1434,9239,10668,237,3907,6725
1435,1435,3124,1996,671,2865,3490
1436,1436,9975,8134,4802,2902,4324
1437,1437,5573,10931,4690,5808,7640
1438,1438,4379,3740,6767,6890,9874
1439,1439,158,9866,9791,5249,5507
1440,1440,3588,6205,9300,4634,7661
1441,1441,10645,6814,3970,9929,6622
1442,1442,5914,11106,5450,10076,588
1443,1443,2125,9505,8329,1190,4735
1444,1444,6562,7711,9987,8188,5795
1445,1445,9257,9714,5597,6755,5616
1446,1446,8438,4941,1009,4233,2664
1447,1447,8938,3602,6561,3669,8441
1448,1448,1561,394,8195,5324,11095
1449,1449,9466,6062,1934,11075,6058
1450,1450,7776,4382,4592,2049,5851
1451,1451,6200,10849,5779,6137,7958
1452,1452,2134,10431,7008,8929,9634
1453,1453,4876,5814,8278,469,5711
1454,1454,5235,2324,110,10423,4212
1455,1455,7381,2492,4368,10191,4370
1456,1456,6019,3273,3344,8071,5087
1457,1457,3860,3459,7873,10994,4946
1458,1458,1997,134,2765,11098,9358
1459,1459,6295,4659,781,8978,2594
1460,1460,6385,4679,8468,7493,946
1461,1461,7101,8265,479,1474,2290
1462,1462,307,2114,2116,5015,294
1463,1463,11121,8854,7565,7079,5740
1464,1464,4898,59,1627,4147,516
1465,1465,3758,8825,1048,8450,1878
1466,1466,1823,4516,8647,10611,270
1467,1467,514,898,9697,284,5407
1468,1468,4539,3590,8440,8458,679
1469,1469,5498,3958,7156,11053,948
1470,1470,1801,916,1682,1722,1699
1471,1471,2577,8283,5321,6026,135
1472,1472,10027,9930,4577,9700,10286
1473,1473,10660,5384,2006,10813,6326
1474,1474,2290,1461,913,10886,5668
1475,1475,410,2550,6512,2427,2809
1476,1476,11006,4150,6621,10755,6244
1477,1477,2149,2127,368,574,809
1478,1478,1546,4483,10179,4927,2141
1479,1479,1490,5938,8208,1880,1834
1480,1480,2402,1026,2694,1489,123
1481,1481,3276,2171,4471,7470,10780
1482,1482,8547,8697,67,2184,10726
1483,1483,9600,3873,5456,8425,2299
1484,1484,2950,7526,3062,1836,276
1485,1485,5131,2031,7373,8121,9049
1486,1486,6160,1819,1552,7768,5780
1487,1487,9974,940,3632,5291,7331
1488,1488,8036,6372,8157,2605,11049
1489,1489,838,1551,6159,11012,5353
1490,1490,5938,8208,1479,8790,10803
1491,1491,3210,8527,3383,3605,6818
1492,1492,7855,6300,8677,11065,2521
1493,1493,4647,1489,838,1551,6159
1494,1494,5887,2120,7948,2472,5096
1495,1495,7772,1248,10179,2141,1738
1496,1496,349,2524,7331,2971,4376
1497,1497,8145,8750,5940,6447,6850
1498,1498,4315,76,9731,9936,9811
1499,1499,403,3582,658,571,7312
1500,1500,1552,6160,7768,1486,1819
1501,1501,218,1336,1244,10113,10753
1502,1502,982,3291,9232,9418,4404
1503,1503,6547,7539,7805,6086,2687
1504,1504,4900,8031,7641,723,731
1505,1505,9863,2977,10487,73,9150
1506,1506,6327,7230,810,2701,360
1507,1507,10371,8313,380,3390,9969
1508,1508,5398,3387,6490,8172,381
1509,1509,7316,6436,3416,2698,8520
1510,1510,5665,733,6989,2884,561
1511,1511,6416,7189,9575,596,7737
1512,1512,8057,8058,7833,564,2147
1513,1513,9406,495,4329,7837,9695
1514,1514,11046,2502,4954,9177,5582
1515,1515,6528,5079,8961,3004,3301
1516,1516,6993,9633,3706,821,11050
1517,1517,7262,10984,903,3005,4773
1518,4164,1518,5007,7890,11083,6250
1519,1519,8548,4829,3044,5744,5389
1520,1036,1520,250,8719,3281,8610
1521,1521,3105,9702,8686,578,10756
1522,1522,6620,9750,2559,8427,2647
1523,1523,2546,3981,4326,4526,4143
1524,1524,910,2012,422,2959,5818
1525,1525,9408,6788,497,947,5112
1526,1526,1941,8060,3862,321,4874
1527,1527,7109,4170,9747,6466,3959
1528,1528,9152,6103,2383,8446,9289
1529,1529,809,8512,2945,8093,368
1530,1530,9785,8034,10940,804,2248
1531,1531,3751,10205,6313,4401,5483
1532,1532,5623,9925,3822,6333,11099
1533,1533,3683,8393,1723,10532,3589
1534,1534,6263,138,2156,4997,1570
1535,1535,10498,8823,8108,9054,3569
1536,1536,8180,9339,10855,3394,10505
1537,1537,10909,5606,846,6941,7223
1538,1538,10317,8589,7591,4842,7819
1539,1539,8974,9395,11035,95,5613
1540,1540,6776,6985,476,7293,3410
1541,1541,2479,8352,398,8560,7362
1542,1542,2632,3500,3921,2673,6575
1543,1543,3403,7210,8325,586,1126
1544,1544,9592,5096,2472,5887,2947
1545,1545,10176,5921,6360,17,10751
1546,1546,4483,1478,4927,3214,2613
1547,1547,2988,8547,3547,1546,67
1548,1548,7880,2028,3559,936,4147
1549,1549,7313,4589,7075,3553,1159
1550,1550,3547,3612,2602,2071,2988
1551,1551,6159,838,1489,2843,11012
1552,1552,7768,6160,1486,1500,225
1553,1553,2843,6159,11012,1551,5353
1554,1554,2120,2472,3737,3572,7538
1555,1555,1605,422,2012,1792,9216
1556,1556,6467,8448,1302,5849,10728
1557,1557,9595,6763,6159,4929,1551
1558,1558,396,11034,8560,398,4091
1559,1559,3020,4245,1407,2170,8
1560,1560,6713,2001,1591,7407,7276
1561,1561,1448,394,8195,5324,11095
1562,1562,5028,4112,6036,4755,2283
1563,1563,3621,8305,7301,7059,5220
1564,1564,659,4560,6580,9681,2288
1565,1565,10924,5388,5359,4448,10364
1566,1566,5461,5584,2853,10314,9222
1567,1567,11061,8037,2217,9336,6851
1568,1568,1412,10593,1258,966,4888
1569,1569,921,8822,2257,7771,6803
1570,1570,138,1534,9136,6263,3115
1571,1571,977,10995,6733,4921,4917
1572,1572,267,6690,374,3870,323
1573,1573,6437,2425,2243,1830,7499
1574,1574,6952,9851,5217,1736,3288
1575,1575,10055,289,7297,7845,25
1576,1576,474,3886,7588,7752,10420
1577,1577,6143,5300,6472,978,475
1578,1578,10126,5567,1824,11119,6275
1579,1579,1910,1588,2253,3422,4428
1580,1580,9173,3961,3697,4214,11062
1581,1581,10465,4505,1759,6166,10746
1582,1582,5921,10176,2949,1019,4427
1583,1583,8669,10921,8054,6080,3699
1584,1584,6745,4839,3903,9176,10059
1585,1585,682,1786,2962,2585,7527
1586,1586,4991,3002,7078,1877,9648
1587,1587,5050,5149,4869,5875,1783
1588,1588,2253,2067,1579,1910,1814
1589,1589,10916,4905,7282,5432,9734
1590,1590,562,1417,5261,8540,9074
1591,1591,7276,1560,6713,167,4642
1592,1592,7198,8043,8918,8806,6499
1593,1593,6105,1703,1706,4185,6679
1594,1594,7657,8299,2975,7320,1855
1595,1595,4582,3079,5813,8337,9295
1596,1596,5383,5328,5358,6530,6748
1597,1597,8766,3944,8857,725,10669
1598,1598,10223,7889,1202,5347,9894
1599,1599,9298,5915,6022,9374,783
1600,1600,5714,7484,9649,1612,4553
1601,1601,7866,3868,7864,8906,8916
1602,1602,2013,9693,10519,4995,352
1603,1603,10769,2296,3839,6231,4578
1604,1604,4218,4961,3140,9159,7004
1605,1605,1555,9216,4751,422,1792
1606,1606,1886,10324,7246,1643,5785
1607,1607,7186,3362,9322,2477,6734
1608,1608,9531,9273,8551,9274,9323
1609,1609,5580,6670,1810,5990,5518
1610,1610,10526,4807,3866,7679,2962
1611,1611,4812,6196,1040,8648,4052
1612,1612,4553,9649,7484,5714,3194
1613,1613,3448,1728,3477,8003,7310
1614,1614,7750,9639,6678,8019,10826
1615,1615,8992,6900,1310,3134,3256
1616,1616,7800,5675,2080,9726,2221
1617,1617,7826,8919,6911,8342,7524
1618,1618,8501,4219,1896,2873,511
1619,1619,7184,5703,2991,7495,2877
1620,1620,9420,5342,7782,3465,5125
1621,1621,8886,488,3897,3499,6079
1622,1622,6640,7288,956,3513,7476
1623,1623,2884,3666,4157,5618,5159
1624,102,1624,9264,463,9208,8742
1625,1625,10202,2531,3301,1774,8961
1626,1626,9281,7070,7239,2140,77
1627,1627,59,4147,7983,516,1021
1628,1628,9153,8815,7131,4173,7372
1629,1629,9655,2820,10067,2537,7275
1630,1630,8789,8804,4554,9138,5211
1631,1631,3702,10241,6636,7225,9435
1632,1632,4609,6040,9957,7597,6133
1633,1633,1416,4413,4691,10390,1285
1634,1634,10870,3475,5000,918,10872
1635,1635,1265,1431,9011,6101,7016
1636,1636,9391,10178,10882,1109,654
1637,1637,10972,10452,2780,6156,10971
1638,1638,5979,2040,8263,3110,626
1639,1639,5828,670,2422,9380,3522
1640,1640,8915,6709,3694,9296,6544
1641,1641,4938,8809,7130,8141,4201
1642,1642,5356,9892,2497,2779,6312
1643,1643,8821,7246,10324,7465,1886
1644,1644,8311,7361,7964,2914,3418
1645,1645,6822,9255,7495,7224,7184
1646,1646,7712,3022,1871,6757,2767
1647,1647,2486,173,9864,2844,9034
1648,1648,7193,7285,5259,7376,10155
1649,1649,2689,10391,2824,3260,9838
1650,1650,6720,1883,1965,10762,5729
1651,1651,7177,8955,10482,3924,2794
1652,1652,5442,5622,10139,1905,336
1653,1653,585,4076,7678,2865,3124
1654,1654,7259,7256,680,620,4371
1655,1655,5607,1060,10558,4162,6250
1656,1656,5969,4083,880,6097,54
1657,1657,9673,10211,2797,170,2796
1658,1658,3108,5417,5250,7323,3788
1659,1659,8879,7869,6768,3165,8252
1660,1660,2554,4765,2553,2369,1098
1661,1661,1771,3538,10042,4565,9000
1662,1662,4265,6020,9121,3976,4630
1663,1663,12,914,8568,8978,10527
1664,1664,3265,7233,7548,11094,10356
1665,1665,10647,7503,6495,7966,7034
1666,1666,5547,10607,8801,766,2308
1667,1667,466,505,8211,7849,1892
1668,1668,8733,7552,10892,6571,5317
1669,1669,2370,4608,3121,4787,9779
1670,1670,10231,5615,10646,4706,7229
1671,1671,8561,4120,1216,1340,10124
1672,1672,9427,1085,1027,4126,152
1673,1673,9184,2654,9182,3039,9400
1674,1674,8805,4136,425,6764,3414
1675,1675,8722,10864,9005,3411,5590
1676,1676,8753,11066,795,7874,3072
1677,1677,10330,6699,11059,7544,642
1678,1678,4045,6152,6154,4273,4343
1679,1679,6228,4291,3630,8708,60
1680,1680,760,7693,6034,4317,6464
1681,1681,6839,5670,3912,8109,5537
1682,1682,1699,1722,916,1801,1470
1683,1683,10563,5838,9172,9939,6318
1684,1684,8366,9625,6350,7018,3990
1685,1685,6698,1746,9104,5667,6867
1686,1686,8389,373,4552,5069,1962
1687,1687,6864,221,5580,1609,4568
1688,1688,9727,9715,4363,1403,2110
1689,1689,8064,5746,3466,1169,283
1690,1690,828,3620,5743,1050,7818
1691,1691,3440,4008,1021,7724,10553
1692,1692,1693,10221,4631,6513,10267
1693,1693,10221,1692,10267,4631,10333
1694,1694,8295,8503,8966,5303,447
1695,1695,420,8447,3752,26,5120
1696,1696,3798,6642,3952,8968,148
1697,1697,4415,3,23,1,0
1698,1698,4970,857,8176,6481,10837
1699,1699,1722,1682,916,1801,10511
1700,1700,4034,9040,6281,1822,542
1701,1701,4321,3760,484,3171,9796
1702,1702,8502,6718,11087,3355,8149
1703,1703,1593,6105,1706,4185,6679
1704,1704,3478,9126,1317,7794,7864
1705,1705,2983,3811,8952,6107,3810
1706,1706,4185,6679,57,10409,3725
1707,1707,8991,162,1099,3433,3232
1708,1708,3292,4586,7417,892,8897
1709,1709,1729,10821,2815,2010,5753
1710,1710,5512,10015,9028,9335,7953
1711,1711,5350,9253,11053,1784,254
1712,1712,950,2271,9708,6484,7891
1713,1713,853,9330,6986,2406,2957
1714,1714,9549,2544,1350,2542,9541
1715,1715,9145,8417,9927,143,40
1716,1716,3023,2205,4804,4398,7226
1717,1717,3974,7002,11041,9918,5632
1718,1718,1752,7607,2321,10833,9125
1719,1719,1367,4866,4803,2305,10915
1720,1720,8322,8319,1721,8320,8316
1721,1721,8320,1720,8318,8322,8319
1722,1699,1722,1682,916,1801,10511
1723,1723,1533,3683,10532,3589,7051
1724,1724,2395,5180,691,10455,2888
1725,1725,10370,4284,2022,6324,10533
1726,1726,2364,9749,1408,3164,5119
1727,1727,2657,701,5935,8590,6177
1728,1728,3477,8003,3448,1613,7310
1729,1729,1709,10821,2010,2815,5753
1730,1730,8839,9971,1061,10311,2900
1731,1731,4152,2660,3320,8596,8294
1732,1732,5239,3948,4220,6185,5403
1733,1733,1865,9533,819,3038,10321
1734,1734,5934,10361,8221,6529,4715
1735,1735,8626,9851,5312,6952,1574
1736,1736,3288,876,5217,1574,6952
1737,1737,9940,5428,10565,10191,4368
1738,1738,7772,567,1248,1743,1495
1739,1739,7004,9159,5435,5674,6863
1740,1740,7154,9573,1778,9790,119
1741,1741,4501,7032,6625,4819,7269
1742,1742,403,571,139,658,1393
1743,1743,3218,7858,16,7092,1738
1744,1744,1766,3833,3361,5611,9905
1745,1745,8851,1803,2023,10225,4615
1746,1746,1685,6698,9104,5667,6867
1747,1747,457,729,3901,9566,10690
1748,1748,2436,4874,321,3862,1526
1749,1749,6216,4320,10447,6964,5088
1750,1750,10840,1413,6505,3847,423
1751,1751,3314,10144,10979,5140,9340
1752,1752,7607,2321,10833,1718,6536
1753,1753,5657,4449,9254,4087,3899
1754,1754,4470,10869,649,1260,7939
1755,1755,7366,9703,2570,445,6907
1756,1756,8184,4036,643,9534,10592
1757,1757,10843,7960,8555,2117,2105
1758,1758,8242,3491,6682,2680,10704
1759,1759,6166,1581,10465,10434,4505
1760,1760,3321,4418,196,10765,3603
1761,1761,10166,175,7356,6840,8505
1762,1762,2144,2429,4123,8115,7550
1763,1763,5130,4903,5958,4767,6458
1764,1764,5108,5271,2265,3844,65
1765,1765,4915,5965,10545,10115,766
1766,1766,3833,1744,3361,5611,9905
1767,1767,6991,3259,6299,6032,5246
1768,1768,3447,1260,649,1754,4470
1769,1769,774,5024,7501,3462,1120
1770,1770,699,3494,3324,1929,4752
1771,1771,1661,3538,10042,4565,9000
1772,4959,7155,1772,8845,4833,9151
1773,1773,2294,3376,4676,7846,10088
1774,1774,10597,1625,10202,8849,2531
1775,1775,7370,6183,5586,11004,2490
1776,1776,4704,7345,1807,9016,6819
1777,1777,4844,1337,6581,10548,3999
1778,1778,9573,2715,1740,7154,385
1779,1779,5785,7109,1527,4170,1606
1780,1780,48,9252,7780,8449,2269
1781,1781,2398,1945,10687,9169,5175
1782,1782,354,792,2161,1936,2427
1783,1783,9080,4869,9611,5050,1587
1784,1784,254,9253,5350,5409,1711
1785,1785,656,2909,4057,9004,10512
1786,1786,1585,682,2591,2962,2585
1787,1787,4499,7633,2235,5122,3823
1788,1788,530,6545,5401,6453,6967
1789,1789,4249,2313,6197,6869,5194
1790,1790,1333,2181,5596,10636,808
1791,1791,2675,8475,10374,4759,2383
1792,1792,1025,2012,1435,1996,1605
1793,1793,595,1063,2097,2759,6239
1794,1794,7707,1304,6005,408,409
1795,1795,6351,207,7563,6803,906
1796,1796,4602,5279,2761,5484,3750
1797,1797,728,2326,5552,2350,8140
1798,1798,7823,8746,139,1393,7312
1799,1799,6551,9828,9299,9033,2327
1800,1800,5148,4617,4739,3609,7461
1801,1801,1470,916,1682,1722,1699
1802,1802,806,748,7213,3828,9797
1803,1803,8851,1745,2023,10225,4615
1804,1804,4814,3690,1358,1208,10644
1805,1805,9316,8055,3957,8266,4144
1806,1806,1844,8526,7430,951,2888
1807,1807,9016,6819,860,10388,5530
1808,1808,7645,10800,3243,8337,10540
1809,1809,65,54,3844,6097,1764
1810,1810,5990,5518,6670,1609,5580
1811,1811,7438,4502,6004,5795,8188
1812,1812,113,10828,1377,8420,1185
1813,1813,10823,1111,5397,4486,6041
1814,1814,3890,2253,5773,1428,2067
1815,1815,4264,7854,8699,698,8380
1816,1816,10013,4643,964,3424,5773
1817,1817,2895,1880,1834,11021,7449
1818,1818,8460,3700,9565,7622,9952
1819,1819,5780,1486,8421,6160,8170
1820,1820,2310,9609,7330,6463,2351
1821,1821,4515,3672,7151,6960,5054
1822,1822,6281,542,9616,3531,1700
1823,1823,1466,4516,8647,270,9664
1824,1824,1578,11119,6275,10126,3253
1825,1825,1278,4696,8215,7846,2756
1826,1826,10072,4722,1038,10335,8575
1827,1827,10816,1359,4369,9807,1973
1828,4820,1828,1926,2297,6533,4211
1829,1829,6176,4476,8073,10217,1241
1830,1830,7499,2659,3644,6920,1573
1831,1831,5643,9485,5042,8246,4207
1832,1832,3688,9909,10609,4645,3148
1833,1862,1833,9728,3216,10628,7728
1834,1834,1880,1817,2895,11021,1479
1835,1835,4569,10857,8545,9035,1849
1836,1836,276,372,4785,5898,1484
1837,1837,5052,4956,8410,5817,7973
1838,1838,3625,4928,4143,4669,3268
1839,1839,8137,7525,2604,10215,540
1840,1840,2856,7935,384,64,4994
1841,1841,2066,10817,6403,3648,270
1842,1842,7733,4838,1218,7243,5792
1843,1843,4893,1044,363,3367,6549
1844,1844,1806,8526,7430,951,2888
1845,1845,8373,9113,5503,70,1052
1846,1846,7120,9075,770,8585,757
1847,1847,6752,8598,930,9711,6282
1848,1848,9133,6590,4697,5636,6593
1849,1849,9035,8545,10291,8747,124
1850,1850,3385,10818,10169,2993,1344
1851,1851,723,1313,8031,4900,1504
1852,1852,3606,3406,2685,9353,10045
1853,1853,3247,7904,413,8049,3299
1854,1854,10290,2219,5429,9887,3608
1855,1855,6274,7657,6151,4546,1594
1856,1856,8721,7840,2237,3100,927
1857,1857,8135,10748,7364,395,4032
1858,1858,9401,7787,797,8580,9545
1859,1859,2713,8757,7954,1105,4646
1860,1860,6630,4651,9825,10504,10508
1861,1861,5166,5394,1915,118,2930
1862,1862,1833,9728,3216,10628,7728
1863,1863,7809,3761,5662,11026,3201
1864,1864,446,9474,3682,7474,7610
1865,1865,1733,9533,819,3038,3047
1866,1866,10474,9116,7882,1647,9658
1867,1867,5280,3819,4542,9581,8748
1868,1868,10923,4448,5359,2526,641
1869,1869,10576,37,534,10116,9032
1870,1870,7326,8602,8010,3641,9167
1871,1871,7712,1646,3022,6757,2767
1872,1872,8520,2916,2698,6436,1509
1873,1873,9674,10681,15,3075,5127
1874,1874,9905,1744,1766,3833,3361
1875,1875,5767,8442,10226,9243,5991
1876,1876,4780,10910,7962,6631,2450
1877,1877,9648,1586,10088,4991,3002
1878,1878,5963,827,1048,1886,1606
1879,1879,1015,2929,124,4361,8747
1880,1880,1834,1817,2895,11021,1479
1881,1881,3729,5712,9109,7448,5901
1882,1882,9643,10152,5553,5316,149
1883,1883,6720,1650,4910,629,1965
1884,1884,2802,6967,576,6545,5401
1885,1885,3591,2199,2444,2662,333
1886,1886,1606,10324,7246,1643,5785
1887,1887,6717,10777,3250,637,9778
1888,1888,6715,3251,1320,6785,3628
1889,1889,8441,1433,6561,8938,9376
1890,1890,5332,8508,1017,4428,10549
1891,1891,4139,9614,614,7958,2755
1892,1892,466,1667,505,5724,8211
1893,1893,3153,2462,8529,9758,9619
1894,1894,9163,9500,2781,4736,177
1895,1895,10399,10125,10991,2374,4077
1896,1896,5234,2588,10534,7520,10286
1897,1897,501,5525,9370,4458,3159
1898,1898,7949,3713,6186,3395,5424
1899,1899,6181,9938,8334,9829,5471
1900,1900,7182,7668,8332,6666,3732
1901,1901,3495,7121,7918,7897,2726
1902,1902,9644,6324,6110,2022,10593
1903,1903,1175,5638,6325,3191,7942
1904,1904,7972,4881,1158,4115,2185
1905,1905,336,10139,5442,5622,3949
1906,1906,3434,89,8495,9717,8484
1907,1907,9332,9511,8633,8629,10557
1908,1908,2978,629,6969,4910,1955
1909,1909,9845,8125,6874,1314,690
1910,1910,1579,2253,1588,3422,3890
1911,1911,9477,5557,2989,10007,6162
1912,1912,6164,11057,5467,3736,3809
1913,1913,9578,3764,8859,5406,4566
1914,1914,1191,5773,3424,1816,1814
1915,1915,2930,2580,118,1861,4457
1916,1916,2709,9337,3363,9175,10335
1917,1917,4438,2228,6563,6750,2064
1918,1918,1421,8092,2541,8329,10012
1919,1919,13,9794,2700,5315,7916
1920,1920,10229,9513,6155,10889,2688
1921,8396,1921,2154,10208,2151,10250
1922,1922,6794,5092,5091,4495,4030
1923,1923,2625,4610,840,7614,2362
1924,1924,268,8398,9964,3744,4682
1925,1925,9832,817,1992,8534,9889
1926,1926,4820,1828,6533,4211,6871
1927,1927,3579,5841,6782,10222,82
1928,1928,6914,622,5593,7146,262
1929,1929,3324,3494,4752,699,1770
1930,1930,5269,3542,4885,7489,7909
1931,1931,3501,11051,164,7861,5212
1932,1932,3640,8374,2851,152,6427
1933,1933,7235,4727,2229,995,4878
1934,1934,11075,6062,9466,1449,6058
1935,1935,5739,9688,2661,35,7838
1936,1936,681,1782,1008,2161,354
1937,1937,2387,4611,2827,8877,3035
1938,1938,9158,1011,2966,1948,9669
1939,1939,2890,3054,5138,6201,9481
1940,1940,668,4344,4273,1097,3520
1941,1941,1526,8060,3862,321,4874
1942,1942,234,6387,5653,4066,9309
1943,1943,3851,8224,2487,1325,604
1944,1944,4774,10475,6730,283,8044
1945,1945,2398,10687,9169,5175,4588
1946,1946,3574,6114,4762,3984,10406
1947,1947,9946,740,5864,7265,535
1948,2966,1948,9669,1938,6654,9158
1949,1949,10112,475,978,2316,6472
1950,1950,2482,4260,3583,7201,9199
1951,1951,5742,5830,4606,9022,9385
1952,1952,10122,10439,419,2882,5055
1953,1953,2138,8194,8619,10834,5771
1954,1954,5275,7767,6301,5059,4861
1955,1955,2029,6969,8888,9067,2978
1956,1956,9787,4058,3772,6014,8339
1957,1957,2496,2077,7384,10449,5567
1958,1958,4517,6335,4032,1368,794
1959,1959,9690,9462,5370,301,2494
1960,1960,8703,5310,9286,6494,3596
1961,1961,10069,7062,7263,8181,4598
1962,1962,94,5069,4552,6264,8150
1963,6681,1963,8485,5892,2513,6111
1964,1964,10574,5126,4503,7734,8668
1965,1965,10762,5729,4977,5788,1650
1966,1966,7545,3381,8525,1316,7471
1967,2711,1967,2608,1316,7471,2418
1968,1968,4210,8133,9998,9120,378
1969,1969,9743,1083,7516,4172,2445
1970,1970,2014,4524,6212,1163,7537
1971,1971,9670,9556,8052,10243,1217
1972,1972,7719,4315,1498,76,9731
1973,1973,9807,4369,1359,1305,10467
1974,1974,2885,6817,4794,9518,6115
1975,1975,577,9691,10811,717,833
1976,1976,3651,1220,4204,6546,3540
1977,1977,7746,8800,2872,5090,3113
1978,1978,3451,46,2910,281,2166
1979,1979,912,3155,6239,9076,4965
1980,1980,10535,3577,2459,3096,6994
1981,1981,6916,7044,4622,10696,481
1982,1982,1162,213,4454,3521,8314
1983,1983,854,2864,6976,8642,835
1984,1984,10684,10258,10902,10998,7241
1985,1985,8029,7987,8706,5519,10872
1986,1986,5160,2762,4982,6364,7989
1987,1987,7308,2263,4518,2959,5818
1988,1988,5601,8247,5301,2361,7760
1989,1989,3331,4069,2027,9489,999
1990,1990,1406,2964,1411,9630,4605
1991,1991,7558,8924,10198,9849,4581
1992,1992,456,9832,3728,9699,10098
1993,1993,9740,4799,3598,6825,3231
1994,1994,6112,7401,8836,7134,10702
1995,1995,10470,5164,7284,8418,3417
1996,1996,1435,3124,2865,671,1025
1997,1997,134,1458,9358,2765,5574
1998,2792,1998,3674,4879,7415,4538
1999,1999,1042,9206,4835,979,5063
2000,2000,707,4222,8138,3423,6624
2001,2001,7407,6713,1560,1591,9217
2002,2002,8014,2869,8238,10451,2096
2003,2003,4015,5629,10590,3679,9906
2004,2004,7651,9240,9915,5430,2089
2005,2005,4681,10912,10598,4318,8177
2006,2006,5384,10813,6326,10635,6482
2007,2007,7075,4589,3553,1549,67
2008,2008,7551,6950,2635,7012,6751
2009,2009,2589,887,7444,1068,10571
2010,2010,5753,8946,10453,10821,5445
2011,2011,8402,710,4302,2806,4010
2012,2012,422,1792,1555,1605,1025
2013,2013,9693,10519,352,1602,6887
2014,2014,6212,1970,4179,8604,4524
2015,2015,5211,8017,9138,4554,8804
2016,2016,3003,4131,1198,5546,2030
2017,2017,10197,2136,6934,9,5506
2018,2018,4952,10656,9761,10925,2041
2019,2019,8291,10061,9174,10199,5721
2020,2020,1209,6955,387,886,9025
2021,2021,4256,4272,6287,6230,6977
2022,2022,6324,9644,1902,10370,6110
2023,2023,1803,8851,1745,10225,4615
2024,2024,417,6425,4074,3813,43
2025,8268,2025,58,3189,8293,5762
2026,2026,9017,8764,3671,5352,6426
2027,2027,4069,9489,999,7628,3296
2028,2028,3559,1548,4484,7880,4126
2029,2029,1955,6969,8888,9067,2978
2030,2030,1198,6815,2016,3003,9821
2031,2031,1485,5131,7373,8121,9049
2032,2032,3081,5255,10207,10824,6578
2033,2033,2045,5901,10973,5620,7829
2034,2034,8400,9479,3271,9555,2598
2035,2035,6897,6377,7579,1387,10154
2036,2036,4314,2415,4301,8570,10772
2037,2037,1126,8233,605,6391,8325
2038,2038,10014,6100,7116,10011,6373
2039,2039,9228,686,5296,7627,905
2040,2040,5979,1638,626,2751,4597
2041,2041,10925,9761,4952,2018,10656
2042,2042,10378,4283,5120,421,9094
2043,2043,2776,3401,4391,3997,8681
2044,2503,9480,2044,10049,1311,594
2045,2045,2033,10973,5901,5620,7829
2046,2046,7113,7730,105,4380,4216
2047,2047,7898,7068,3120,4337,3272
2048,2048,4070,6015,7535,7859,661
2049,2049,1450,9844,7129,7776,4382
2050,2050,747,2441,9961,4635,9656
2051,2051,2075,5755,5030,9313,6616
2052,2052,8846,3994,8845,7155,1772
2053,961,2053,10595,3708,5942,5041
2054,2054,10845,3328,800,10060,4614
2055,2055,9248,10270,7740,10130,2926
2056,2056,3900,3252,5232,5786,9725
2057,2057,5865,3737,8093,1554,2731
2058,2058,10369,2636,8637,2705,3955
2059,2059,7585,9634,10425,10950,635
2060,2060,5818,910,2959,1987,3156
2061,2061,6323,676,7007,6171,9502
2062,2062,888,8625,4846,7624,10637
2063,2063,6834,8578,2679,8095,10808
2064,2064,662,5723,1396,10473,8565
2065,2065,11001,7903,10999,3043,4649
2066,2066,1841,10817,6403,3648,270
2067,2067,1588,1428,2253,4521,1814
2068,2068,366,11013,9314,8998,8894
2069,2069,9515,7547,9524,9009,2609
2070,2070,9646,5952,3143,10631,8860
2071,2071,10746,2602,4505,1759,3547
2072,2072,8496,735,8107,4471,4951
2073,2073,1183,2644,9608,8275,3546
2074,2074,665,279,183,6158,3593
2075,2075,10968,6616,5030,5755,9313
2076,2076,4194,8493,9759,7466,5713
2077,2077,2496,7384,1957,10449,5567
2078,2078,6741,10000,10698,7583,6486
2079,2079,8383,850,793,5957,3347
2080,2080,1616,5675,1215,4378,7800
2081,2081,1135,7937,4460,6653,7936
2082,2082,1312,10157,2838,370,81
2083,2083,935,10642,6728,3220,8772
2084,2084,10195,603,9994,8962,2622
2085,2085,5326,8603,11082,6081,8411
2086,2086,6778,6543,2499,9289,8446
2087,2087,2201,11023,2322,2777,9562
2088,2088,2907,7475,8282,3445,3881
2089,2089,5368,5430,9915,3992,8797
2090,2090,8716,8062,4246,200,7102
2091,2091,3738,8663,8158,252,8226
2092,2092,9738,10773,10312,9890,5154
2093,2093,5973,7478,5026,2203,5479
2094,2094,5414,9924,7828,2934,10956
2095,2095,5295,2206,1913,9578,3764
2096,2096,2869,8014,7360,2002,6739
2097,2097,6239,1063,912,1979,1793
2098,2098,2573,7674,3565,7441,2433
2099,2099,400,402,10846,7529,397
2100,2100,2108,239,4777,5924,2127
2101,2101,6121,2112,2103,6736,8047
2102,2102,6959,7671,9303,1150,1081
2103,2103,6736,6121,8047,2101,2112
2104,2104,8624,4419,10965,6469,5058
2105,2105,6082,2453,7798,5292,2117
2106,2106,7848,648,4338,4907,9093
2107,2107,6180,2651,2627,6845,7508
2108,2108,2100,239,4777,5924,5920
2109,2109,3763,3991,8787,3756,8024
2110,2110,1403,1688,3910,9727,9715
2111,2111,5850,3884,3099,6465,5104
